airline_sentiment,is_reply,reply_count,retweet_count,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
negative,TRUE,0,0,@PaolaBGonzalezF @Iberia Calla que yo voy a coger uno ahora y ya voy con la manta incorporada. https://t.co/S3ogcRqnnK,,Mon Dec 04 02:19:10 +0000 2017,937506534216683520,,Madrid
negative,FALSE,0,0,Ryanair aumenta un 11% sus ganancias pese a la cancelación masiva de vuelos https://t.co/qpy8Gocz9R,,Tue Oct 31 09:52:41 +0000 2017,925299479632318464,,
negative,TRUE,0,0,"@Iberia Fuera @Iberia de Argentina, ladrones que destruyeron todo y ahora vuelven como si nada.",,Sun Dec 24 20:59:28 +0000 2017,945036222560456704,,
negative,TRUE,0,0,@jonkortajarena Buffff... ni te cuento las veces que me las han perdido a mi!!! Pero siempre aparecen... tarde pero aparecen @Iberia,,Thu Nov 02 21:23:48 +0000 2017,926198178411663361,,
positive,FALSE,0,0,"Ryanair ofrece vuelos para volar desde València en enero desde 4,89 euros https://t.co/iPzMAIeaSS vía @levante_emv",,Tue Nov 21 11:59:28 +0000 2017,932941530205212672,,Madrid
positive,TRUE,0,0,@Iberia @FILGuadalajara Gracias por compartir ☺️,,Wed Nov 15 14:40:51 +0000 2017,930807816893419520,,Pacific Time (US & Canada)
negative,FALSE,0,0,"Ryanair se planta ante sus pilotos, que irán a la huelga. https://t.co/TDoxIkT4Mo",,Sat Dec 16 06:08:28 +0000 2017,941912895276900352,,Bogota
negative,FALSE,0,0,Señores de @Iberia cada vez que los ciclistas que volamos con su compañía con nuestras bicis TEMBLAMOS cuando abrim… https://t.co/isH2Prk1y9,,Sun Dec 31 14:21:15 +0000 2017,947472726972882945,,
negative,FALSE,0,0,"Iberia, una aerolínea 4 estrellas que une Buenos Aires-Madrid con vuelos directos https://t.co/HstdN2yWE4 vía @ambitocom",,Mon Nov 06 17:21:11 +0000 2017,927586676070895621,,Buenos Aires
neutral,TRUE,0,0,@Ryanair porque no tienen ofertas desde Sevilla?,,Thu Nov 30 14:58:25 +0000 2017,936248052935020544,,Amsterdam
negative,FALSE,0,0,"Yo ya no sé como deciroslo @iberia y escribo al principado, es que no hay quien vaya a Asturias, como no tengas hor… https://t.co/CQkFbJfaMh",,Tue Nov 21 12:54:26 +0000 2017,932955361551831040,,
negative,TRUE,0,0,"@ravilesp Tercera vez, Iberia si tuvo una mala campaña, pero me encantaría ver a todos los equipos del fútbol chile… https://t.co/6kkfOGVoij",,Mon Nov 13 21:59:25 +0000 2017,930193409196863488,,
negative,FALSE,0,0,"Terrible servicio @Iberia me han perdido mi maleta de 25 kg, después de 48 horas nadie tiene información y cada vez… https://t.co/m1rB6iE0XT",,Fri Dec 15 10:26:10 +0000 2017,941615356942143488,,Mountain Time (US & Canada)
neutral,FALSE,0,0,Ryanair reclutará en España 100 nuevos tripulantes de cabina para toda Europa https://t.co/9OtzioaEvF,,Wed Oct 25 10:41:16 +0000 2017,923137376515428352,,
neutral,TRUE,0,0,@Iberia buenos días! Se ha cancelado el vuelo IB3176? Me ha llegado un mensaje pero no encuentro más información. Gracias!,,Fri Dec 01 10:29:55 +0000 2017,936542871745908736,,Madrid
neutral,FALSE,0,0,5.000 plazas a 5 euros durante 48 horas en Iberia Express https://t.co/qOEfZEP7If,,Thu Nov 30 19:19:18 +0000 2017,936313709290512386,,Pacific Time (US & Canada)
neutral,TRUE,0,0,@jordibatlle @Iberia Debe ser la nueva “experience” de volar en Business 😞,,Thu Nov 30 21:19:18 +0000 2017,936343905326518272,,Greenland
negative,TRUE,0,0,@Iberia hora y media así.dan ganas de volar con @Ryanair_ES 😰 https://t.co/bIrSgL9Tdp,,Wed Nov 22 11:16:52 +0000 2017,933293197450727424,,Rome
neutral,FALSE,0,0,Vendo tickets de Iberia para Cataluña,,Sat Oct 28 00:49:41 +0000 2017,924075664961089536,,Bogota
negative,TRUE,0,0,"@Iberia Si, el vuelo es operado por Iberia. No estoy de acuerdo con la afirmación. Tengo pantallas capturadas del w… https://t.co/gSYtjNGTIW",,Mon Dec 18 16:31:57 +0000 2017,942794575365726212,,Indiana (East)
neutral,FALSE,0,0,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaArgentina. Hola 79 destinos europeos al mejor precio https://t.co/mVwuk8ELf0",,Tue Nov 21 14:08:42 +0000 2017,932974050674135040,,
neutral,FALSE,0,0,Me ha gustado un vídeo de @YouTube (https://t.co/LR9K4D1SvL - Vuelo 5022 de Spanair - Reconstrucción).,,Mon Nov 13 17:37:50 +0000 2017,930127579499171841,,
positive,TRUE,0,0,"@Iberia imagino que debe ser por los Avios acumulados, pero haberme pasado a #IberiaPlusPlata premia mi fidelidad a… https://t.co/Jh9JR8F8wn",,Sat Dec 23 13:01:47 +0000 2017,944553623127777282,"Las Palmas de Gran Canaria, España",London
negative,TRUE,0,0,@Iberia IBÉRIA COMEDY!,,Wed Dec 27 14:57:08 +0000 2017,946032203267440641,,Brasilia
negative,TRUE,0,0,@koticksam @El_Hormiguero No no no no. Me niego totalmente. Espero que cancelen los vuelos o algo y no pueda llegar… https://t.co/DazKoLoyze,,Mon Nov 27 22:48:58 +0000 2017,935279308083515392,,Madrid
neutral,TRUE,0,0,"@SolenelNorte @Iberia @iberiaplus Nada Fran ... hola @AirEuropa , alguna oferta???",,Tue Nov 28 21:14:20 +0000 2017,935617881739530242,,
neutral,FALSE,0,0,Sindicatos europeos estudian la oferta de Ryanair https://t.co/u5GJAKB9FG https://t.co/0fQuk9pCUr,,Fri Dec 15 14:57:23 +0000 2017,941683613682356230,,Pacific Time (US & Canada)
negative,FALSE,0,0,"Ryanair ofrece hoy 100.000 billetes desde 4,99 euros por el Black Friday https://t.co/TLuCEymGxc",,Tue Nov 21 22:42:52 +0000 2017,933103445791223809,,
positive,FALSE,0,0,Ryanair lanza vuelos a cinco euros por el Black Friday https://t.co/n2r23qDwYv,,Tue Nov 21 20:17:00 +0000 2017,933066739109318656,,Madrid
positive,FALSE,0,0,".@opv:"" Un millón de vuelos en Ryanair por menos de 15 euros - ¡Feliz Año Nuevo! Os deseamos desde Ofertas para Via… https://t.co/xbdJXgE8j1",,Tue Jan 02 10:46:08 +0000 2018,948143363378892805,,
neutral,TRUE,0,0,late Neandertal persistence in Iberia https://t.co/aUdoiqliTA,,Mon Nov 20 14:30:23 +0000 2017,932617122643087361,,Saskatchewan
negative,FALSE,0,0,Nosecuantos vuelos seguidos con @snbrussels y ningún problema. El primero en meses con @Iberia y la estáis liando. Sois un puto desastre.,,Thu Nov 16 18:39:20 +0000 2017,931230221801611265,,Madrid
neutral,FALSE,0,0,"Rafael Díaz Guardamino, Modern Infraesrtruture Sales Lead Iberia de @DELLEMCSpain, nos habla sobre la transformació… https://t.co/Up5PmnVQZP",,Wed Nov 29 11:26:34 +0000 2017,935832352680497153,,Madrid
neutral,FALSE,0,0,"Hola @vueling ! Puedo apuntar los Avios de los viajes realizados con vosotros a mi tarjeta de @Iberia Plus? 

FelizJueves.",,Thu Nov 30 09:43:02 +0000 2017,936168687773650944,"Sentmenat, España",Madrid
neutral,FALSE,0,0,Ryanair realizará en Oporto conexiones internacionales a partir de enero. https://t.co/SZ7h8DxpaL #AviacionAlDia https://t.co/1Gqo0gbzPt,,Tue Nov 07 18:10:50 +0000 2017,927961556377366530,,Pacific Time (US & Canada)
negative,TRUE,0,0,@Iberia vergonzoso iberia q no dejan subir la maleta a los que somos del grupo 1 y embarcamos los primeros. No dan… https://t.co/PyJRC2wo0x,,Mon Nov 27 08:34:16 +0000 2017,935064216804962304,,
neutral,TRUE,0,0,@Iberia Nosotros volamos con @Iberia en menos de un mes... nuestro primer vuelo directo al país Nipón!,,Tue Nov 14 23:02:28 +0000 2017,930571664164876292,,
neutral,FALSE,0,0,Hace 10 años Mercedes de la Merced gastaba 36.34€ con su tarjeta black en IBERIA,,Fri Dec 29 14:20:14 +0000 2017,946747692407050240,,
negative,FALSE,0,0,LABORAL El personal de tierra de Ryanair en España amenaza con ir a la huelga el 30 de diciembre… https://t.co/QtrbruMJW8,,Thu Dec 14 08:12:19 +0000 2017,941219286055620608,,Amsterdam
neutral,FALSE,0,0,¿Se puede reclamar por la huelga de personal de Iberia y Ryanair de estas Navidades? https://t.co/17cnbgEaZp,,Tue Dec 19 15:02:23 +0000 2017,943134423612055554,,Madrid
positive,FALSE,0,0,"Vuelos IB3194 31DEC MAD MUC e IB3193 01JAN MUC MAD mis más sinceras felicitaciones a su comandante, Eva Domínguez,… https://t.co/ZKwyh9Frws",,Mon Jan 01 23:05:55 +0000 2018,947967149380898817,,Hawaii
neutral,TRUE,0,0,"@raulcotrina @RafaelJJG Rafa es tan rata que puedes saber a qué destinos vuela Ryanair, repasando las fotos de sus vacaciones.",,Mon Nov 27 17:42:37 +0000 2017,935202214548733952,,Madrid
negative,TRUE,0,0,"@Iberia CC @SNRArgentina  Sres. Iberia Josefina c/retraso madurativo traslada por el periodo de viaje medicamentos,… https://t.co/L0ZEaHQNnq",,Mon Dec 18 11:48:27 +0000 2017,942723228136607744,,Brasilia
neutral,FALSE,0,0,Iberia replantea su estrategia en Ecuador https://t.co/MzZ1zheaza,,Tue Nov 14 15:50:50 +0000 2017,930463039995961344,,Central Time (US & Canada)
negative,TRUE,0,0,"@Iberia @SERNAC Hola, he enviado mensajes por interno y correo, pero no veo avances en mi caso, el primer mes fue p… https://t.co/jaPx08EspB",,Thu Nov 30 11:12:25 +0000 2017,936191181414952961,,Santiago
negative,TRUE,0,0,@crmontoro @lusosaylor1 @Steglitz82 @GodofredoIV @robertstark91 @silvia_yucca @Ernesto_Fado @Alekrinora @Morafanova… https://t.co/uKNYS0NBmS,,Wed Oct 25 18:20:42 +0000 2017,923252999274844160,,
negative,TRUE,0,0,@envialia_es @el_pais @elm @publico_es @laraz @ViveAlicante El teléfono 902 o fijo nacional de envialia es inexiste… https://t.co/aflfz10Js7,,Mon Dec 18 16:38:12 +0000 2017,942796148212936704,,Madrid
negative,FALSE,0,0,Cómo una representación de los datos te hace la idea de que lo que quieren es estafarte #ryanair #BlackFriday https://t.co/vAEayRRv9Q,,Tue Nov 21 08:48:34 +0000 2017,932893489859301376,,Amsterdam
negative,FALSE,0,0,"Ryanair, métete tus recordatorios del check-in por donde te quepan porque no pienso coger ese vuelo -agita el puño-",,Tue Nov 07 11:38:01 +0000 2017,927862700671209472,,Amsterdam
neutral,TRUE,0,0,@Iberia Recuerdos de mi padre cuando guardaba los cuadrantes en su taquilla. https://t.co/ywOk6VWi3v,,Mon Nov 27 19:57:43 +0000 2017,935236213111390208,,Amsterdam
negative,FALSE,0,0,Cuando viajen a #Rusia2018 no lo hagan por @Iberia ya que despacha mal las maletas y no llegan a destino... Emiten… https://t.co/4baKvpR51Q,,Sun Dec 24 13:37:39 +0000 2017,944925039673118720,,
negative,FALSE,0,0,"Tengo una duda, hace unos dias me cancelaron el vuelo, me cambiaron de aeropueto, y no consegui llegar a casa hasta… https://t.co/L4YGyEswIW",,Wed Dec 27 18:06:21 +0000 2017,946079819917295616,,
negative,TRUE,0,0,@MiedoAlAvion @LATAM_ARG @Aerolineas_AR @Alitalia @VoeGOLoficial @AmericanAir @united @AirCanada @LufthansaLatina… https://t.co/99IcjAWwaH,,Mon Jan 08 18:34:11 +0000 2018,950435481518510081,,
negative,FALSE,0,0,"Coñazo de Ryanair!!
Con lo entretenido que era viajar en avión hace años. Hoy es suplicio.",,Thu Jan 04 15:31:09 +0000 2018,948939867702071296,,
negative,TRUE,0,0,@RojasLahoz @jalvarogonzalez @Ryanair_ES @viajesrockyfoto @Iberia @FlyingBrussels @Monarch Lo de @Ryanair_ES… https://t.co/53WsebXHUo,,Fri Nov 24 11:00:32 +0000 2017,934013863791603712,,
neutral,TRUE,0,0,"@UltimaLlamada_ @Iberia Sin dudas, sólo tuve un inconveniente, no había agua caliente en las duchas y me lo dijeron… https://t.co/O2nTCPW8Eb",,Sat Dec 16 16:35:23 +0000 2017,942070661656215553,,
negative,FALSE,0,0,que arrechera le tengo a Ryanair desde que me cobraron el equipaje porque segun y que ni hice checkin DE BOLAS QUE… https://t.co/6JOOjMuPuF,,Wed Dec 13 12:48:17 +0000 2017,940926348268392450,,Rome
negative,FALSE,0,0,"Luis, indignado con @Iberia #Testimonios 👇🏻 https://t.co/5kEnnJeS4X",,Sun Dec 24 14:35:22 +0000 2017,944939564048830465,,Santiago
neutral,FALSE,0,0,"Hola @Iberia , qué cantidad de baterías se pueden llevar en cabina? Y en bodega? Gracias!",,Thu Nov 30 15:39:03 +0000 2017,936258279776358400,,Madrid
negative,TRUE,0,0,@Iberia @Iberia han volado cn su compañía?1experiencia única xasus pasajeros!!Se l recomiendo xa qtomen note y empi… https://t.co/p3chDDxdxv,,Sun Dec 17 20:54:54 +0000 2017,942498358958198786,,
negative,TRUE,0,0,"@radioredam Estamos “secuestrados” eb Querétaro, en el vuelo de Iberia que salió de Madrid a CDMX el 16 de noviembre a las 23:40.",,Fri Nov 17 15:51:26 +0000 2017,931550356022194178,,
neutral,FALSE,0,0,Subiría un vídeo de como despega Iberia pero no se mira ni mergas  😁😁😁😁,,Fri Nov 03 00:24:37 +0000 2017,926243681602072576,,Pacific Time (US & Canada)
positive,FALSE,0,0,Iberia Plus cumple 25 años. Queremos celebrarlo contigo de una manera muy especial. Elige tu número favorito y... ¡… https://t.co/ZTOU8eWLpz,,Mon Dec 04 19:39:55 +0000 2017,937768447970283520,,Paris
neutral,TRUE,0,0,@iberia como se solicita un justificante del retraso de un vuelo. Puse una reclamación (C1701-4002033763) y no me han dado un justificante.,,Tue Nov 07 15:46:06 +0000 2017,927925132215111681,,Greenland
positive,TRUE,0,0,"@Iberia Pues tengo un encanto casi obsesivo por viajar a mar abierto en medio del acéano en un buque merquero, pues… https://t.co/TSyYTlYhF6",,Wed Nov 22 00:11:43 +0000 2017,933125808285192192,,
negative,TRUE,0,0,"@Iberia ¿funciona el código QR en una imagen/foto?porque desde la app no me sale dicho código, y solo me llego una… https://t.co/e6PjXUEZZ2",,Mon Dec 25 07:59:48 +0000 2017,945202402608721923,,Pacific Time (US & Canada)
neutral,FALSE,0,0,"Elektromaten Iberia por EspacioPropio + OficinaTransversal

Recibimos el encargo para la realización de las... https://t.co/wuwq9Hw7OC",,Tue Nov 07 18:00:04 +0000 2017,927958846374637568,,Lima
positive,TRUE,0,0,"@Iberia Enhorabuena @Iberia
Disponible  para vuelos nacionales e internacionales?",,Thu Nov 23 15:47:22 +0000 2017,933723659704979457,,Athens
neutral,TRUE,0,0,@Iberia @SamsungEspana ¿Entonces teneis que promocionar regalando móviles de 1.000€?,,Thu Oct 26 07:59:05 +0000 2017,923458951534071808,,Greenland
negative,TRUE,0,0,@British_Airways @British_Airways   Before flying BA/IBERIA ... RT/SHARE: POR FAVOR: PASAJEROS QUE IBERIA LES DEMOR… https://t.co/43RMkKUqUV,,Wed Dec 13 21:51:55 +0000 2017,941063158973784065,,
neutral,FALSE,0,0,Ryanair no se conforma sólo con los vuelos https://t.co/GLxoH6NsD0,,Fri Nov 17 09:01:21 +0000 2017,931447154991882242,,
positive,FALSE,0,0,Vuelos desde 5 euros en Ryanair por el Black Friday https://t.co/AvtLCrQsWO,,Tue Nov 21 15:24:30 +0000 2017,932993129074118656,,Madrid
neutral,FALSE,0,0,Hermoso día para tomarse un Ryanair,,Thu Nov 23 10:10:40 +0000 2017,933638925675122688,,Buenos Aires
negative,TRUE,0,0,@Iberia Pues estamos sentados juntos pero con grupos de embarque separados. Incordio total.,,Tue Nov 14 17:40:06 +0000 2017,930490538641551361,,Madrid
positive,TRUE,0,0,@PikerPilot Enhorabuena !! “El comandante Piquero y toda la tripulación les dan la bienvenida a este vuelo de Iberi… https://t.co/KqeQYCwutC,,Sun Dec 31 12:34:33 +0000 2017,947445873151180800,,Madrid
negative,FALSE,0,0,"Las quejas efectuadas a #Iberia.com en su aplicativo de su Web sistemáticamente son desestimadas. 
Vaya servicio q… https://t.co/xn9gpfuCQr",,Thu Jan 04 12:27:54 +0000 2018,948893751224791040,,Amsterdam
negative,FALSE,0,0,"Los principales accionistas de @flybondioficial son Ryanair y WizzAir.
Paso a mostrar algunos datos en este hilo.
P… https://t.co/x1POH5p73r",,Wed Dec 13 21:00:28 +0000 2017,941050210473607169,,Buenos Aires
negative,FALSE,0,0,"Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas #VIDEO https://t.co/vYUHwivUT8",,Wed Nov 29 21:36:14 +0000 2017,935985778408214530,,Bogota
negative,TRUE,0,0,@UltimaLlamada_ @adrianratam @InfoViajera @ELVIAJEAMADO @viajefilos @carreteandoblog @MeuMilhaoMilhas… https://t.co/tfpn98XFTa,,Fri Dec 22 18:26:53 +0000 2017,944273048831709184,,Buenos Aires
positive,FALSE,0,0,Nunca he tenido una experiencia mejor que con @Iberia / @iberiaexpress. Nunca he tenido problemas y son super puntuales.,,Wed Jan 03 13:21:16 +0000 2018,948544793310892032,,Madrid
neutral,FALSE,0,0,Eeeeeh vuelos a 20€ en ryanair. Quién me acompaña a amsterdam xfa,,Wed Nov 22 17:13:51 +0000 2017,933383034715459585,,Amsterdam
negative,FALSE,0,0,"Como te odio @Iberia siempre tan nefasto, el portal web nunca acepta pagos de ninguna tarjeta, su maña pagar cobrar… https://t.co/DH8TW5fdio",,Wed Dec 13 17:50:10 +0000 2017,941002320636194823,,
negative,FALSE,0,0,Alguien ha viajado con ryanair este último mes? Necesito que me aclare si es verdad ESE RUMOR QUE PUEDE ACABAR CON… https://t.co/uZfR4qTzjT,,Tue Nov 21 13:45:56 +0000 2017,932968321955389440,,Greenland
positive,TRUE,0,0,@Ryanair Madrid #TravelThursday,,Thu Nov 23 16:00:21 +0000 2017,933726925184487427,"Harrow, London",Europe/London
neutral,TRUE,0,0,"@RodrigoRivasPH @Iberia Ufff, con que saques una foto tan chula como la portada del libro, ese viaje habrá merecido la pena.",,Thu Nov 23 21:51:58 +0000 2017,933815410964795392,,Madrid
negative,TRUE,0,0,@Iberia Gracias por la sugerencia pero si he indicado la información del vuelo es para que el resto de pasajeros se… https://t.co/ezoZ7PucwF,,Tue Dec 12 16:30:01 +0000 2017,940619762459176961,,
negative,TRUE,0,0,"@UnTalTripaSeca La vdd si HAY que elegir muera UNO, prefiero muera Iberia",,Sun Nov 05 01:04:03 +0000 2017,926978383333834752,,Santiago
negative,FALSE,0,0,Mi compañera de piso tenía hoy un vuelo de vuelta a España y hace un par de horas se ha enterado de que ustedes se… https://t.co/6tzouAKBP1,,Thu Nov 16 08:40:50 +0000 2017,9.3108E+17,,Madrid
neutral,TRUE,0,0,@ALSA_Autobuses Increíble...Estoy segura de que en Ryanair hay más sitio para poder doblar las piernas sin clavar las rodillas al de delante,,Sat Dec 30 14:02:31 +0000 2017,947105620909592577,,
negative,TRUE,0,0,@Iberia Dos meses de incidencia es inadmisible. Llegado ese punto una empresa deberia gestionar el tema manualmente… https://t.co/QmGZNsAm2s,,Mon Nov 06 21:19:49 +0000 2017,927646727741607938,,London
negative,FALSE,0,0,Sabes que estás en Ryanair cuando las maletas son más pequeñas que tu dedo meñique.,,Thu Oct 26 00:38:19 +0000 2017,923348028454522880,"East, England",Madrid
positive,FALSE,0,0,Iberia Express celebra su quinto aniversario con una oferta de 5.000 plazas a 5 euros https://t.co/tFIzWczVg0 vía @abc_es,,Wed Nov 29 16:45:48 +0000 2017,935912690555478016,,Pacific Time (US & Canada)
negative,TRUE,0,0,@MedinaSpotter @Iberia @SpoAnd @SpottersMurcia @SpottersArg @SpottersLESO @spotting_madrid @basquespotting @AeroZAZ… https://t.co/k6zGkB2JZM,,Tue Nov 07 15:23:23 +0000 2017,927919414867001350,,Central Time (US & Canada)
neutral,FALSE,0,0,Iberia celebra los 90 años de su primer vuelo https://t.co/mtwrv9P3BZ,,Thu Dec 14 13:02:57 +0000 2017,941292426769129472,,Bogota
negative,TRUE,0,0,@marianoGottig @mariangelini_ Ryanair tuvo que suspender más del 50% de su operatoria porque se le fueron muchísimo… https://t.co/1cpGsKR9FC,,Mon Nov 06 13:39:30 +0000 2017,927530883988578304,,Brasilia
neutral,TRUE,0,0,"@Iberia Prefiero Feliz Navidad al genérico e insulzo ""felices fiestas"".",,Mon Dec 25 04:57:20 +0000 2017,945156484895305728,,
negative,TRUE,0,0,@Iberia INTENTANDO QUE ME ANULEN Y REEMBOLSEN UNOS BILLETES 5 DIAS DESPUES DE FALLECER MI PADRE Y ES IMPOSIBLE OBTE… https://t.co/XrIDQbywtk,,Wed Dec 13 18:08:25 +0000 2017,941006912220483584,,Madrid
negative,TRUE,0,0,@Iberia Pues había espacio en el avión! No funcionan los parámetros y cambian las condiciones de viaje sin necesida… https://t.co/CyBmfoA8xQ,,Wed Nov 29 22:54:06 +0000 2017,936005377795215360,"Madrid, Spain",Caracas
negative,FALSE,0,0,Iberia airlines es una mierda,,Thu Nov 23 17:19:07 +0000 2017,933746748627046401,,
positive,FALSE,0,0,"Mejorando la experiencia a sus clientes, @AmericanAir e @Iberia presentan sus nuevas ofertas en aeropuertos https://t.co/iOm2zcGf17",,Sat Dec 02 14:50:11 +0000 2017,936970758944784384,,
